File_name,SASC_Sample_number,Site_name,Sample_ID,lat,lon,FOV,Common_name,Species,ToFS_clip,ToFS_totalvideo,Time_MaxN_minutes,MaxN,Depth_m,Habitat,Date,Year,Sampling_period
6-Nov-13,3,Bientangs Cave,3_Bientangs Cave_Spring_2013,-34.4195,19.245,100,Super klipfish,Clinus superciliocus,0:00,,26,1,4,Kelp,6-Nov-16,2013,Spring_2013
6-Nov-13,3,Bientangs Cave,3_Bientangs Cave_Spring_2013,-34.4195,19.245,100,Super klipfish,Clinus superciliocus,0:00,,27,1,4,Kelp,6-Nov-16,2013,Spring_2013
6-Nov-13,3,Bientangs Cave,3_Bientangs Cave_Spring_2013,-34.4195,19.245,100,Super klipfish,Clinus superciliocus,0:00,,28,1,4,Kelp,6-Nov-16,2013,Spring_2013
6-Nov-13,3,Bientangs Cave,3_Bientangs Cave_Spring_2013,-34.4195,19.245,100,Super klipfish,Clinus superciliocus,0:00,,29,1,4,Kelp,6-Nov-16,2013,Spring_2013
6-Nov-13,3,Bientangs Cave,3_Bientangs Cave_Spring_2013,-34.4195,19.245,100,Speckled Klipfish,Clinus venustris,9:36,,17.09,1,4,Kelp,6-Nov-16,2013,Spring_2013
6-Nov-13,3,Bientangs Cave,3_Bientangs Cave_Spring_2013,-34.4195,19.245,100,Speckled Klipfish,Clinus venustris,0:00,,18,1,4,Kelp,6-Nov-16,2013,Spring_2013
6-Nov-13,3,Bientangs Cave,3_Bientangs Cave_Spring_2013,-34.4195,19.245,100,Speckled klipfish,Clinus venustris,0:00,,19,1,4,Kelp,6-Nov-16,2013,Spring_2013
6-Nov-13,3,Bientangs Cave,3_Bientangs Cave_Spring_2013,-34.4195,19.245,100,Speckled klipfish,Clinus venustris,0:00,,20,1,4,Kelp,6-Nov-16,2013,Spring_2013
6-Nov-13,3,Bientangs Cave,3_Bientangs Cave_Spring_2013,-34.4195,19.245,100,Speckled klipfish,Clinus venustris,0:00,,21,1,4,Kelp,6-Nov-16,2013,Spring_2013
6-Nov-13,3,Bientangs Cave,3_Bientangs Cave_Spring_2013,-34.4195,19.245,100,Speckled klipfish,Clinus venustris,0:00,,22,1,4,Kelp,6-Nov-16,2013,Spring_2013
6-Nov-13,3,Bientangs Cave,3_Bientangs Cave_Spring_2013,-34.4195,19.245,100,Speckled klipfish,Clinus venustris,0:00,,23,1,4,Kelp,6-Nov-16,2013,Spring_2013
6-Nov-13,3,Bientangs Cave,3_Bientangs Cave_Spring_2013,-34.4195,19.245,100,Speckled klipfish,Clinus venustris,28:48:00,,24.52,1,4,Kelp,6-Nov-16,2013,Spring_2013
6-Nov-13,3,Bientangs Cave,3_Bientangs Cave_Spring_2013,-34.4195,19.245,100,Speckled klipfish,Clinus venustris,9:36,,25.09,1,4,Kelp,6-Nov-16,2013,Spring_2013
6-Nov-13,3,Bientangs Cave,3_Bientangs Cave_Spring_2013,-34.4195,19.245,100,Speckled klipfish,Clinus venustris,55:12:00,,26.08,1,4,Kelp,6-Nov-16,2013,Spring_2013
6-Nov-13,3,Bientangs Cave,3_Bientangs Cave_Spring_2013,-34.4195,19.245,100,Speckled klipfish,Clinus venustris,0:00,,27,1,4,Kelp,6-Nov-16,2013,Spring_2013
6-Nov-13,3,Bientangs Cave,3_Bientangs Cave_Spring_2013,-34.4195,19.245,100,Speckled klipfish,Clinus venustris,0:00,,28,1,4,Kelp,6-Nov-16,2013,Spring_2013
6-Nov-13,3,Bientangs Cave,3_Bientangs Cave_Spring_2013,-34.4195,19.245,100,Speckled klipfish,Clinus venustris,36:00:00,,29.15,1,4,Kelp,6-Nov-16,2013,Spring_2013
6-Nov-13,3,Bientangs Cave,3_Bientangs Cave_Spring_2013,-34.4195,19.245,100,Speckled klipfish,Clinus venustris,48:00:00,,30.2,1,4,Kelp,6-Nov-16,2013,Spring_2013
6-Nov-13,3,Bientangs Cave,3_Bientangs Cave_Spring_2013,-34.4195,19.245,100,Speckled klipfish,Clinus venustris,0:00,,31,1,4,Kelp,6-Nov-16,2013,Spring_2013
6-Nov-13,3,Bientangs Cave,3_Bientangs Cave_Spring_2013,-34.4195,19.245,100,Speckled klipfish,Clinus venustris,55:12:00,,32.08,1,4,Kelp,6-Nov-16,2013,Spring_2013
6-Nov-13,3,Bientangs Cave,3_Bientangs Cave_Spring_2013,-34.4195,19.245,100,Speckled klipfish,Clinus venustris,12:00,,33.3,1,4,Kelp,6-Nov-16,2013,Spring_2013
6-Nov-13,3,Bientangs Cave,3_Bientangs Cave_Spring_2013,-34.4195,19.245,100,Speckled klipfish,Clinus venustris,33:36:00,,34.19,1,4,Kelp,6-Nov-16,2013,Spring_2013
6-Nov-13,3,Bientangs Cave,3_Bientangs Cave_Spring_2013,-34.4195,19.245,100,Speckled klipfish,Clinus venustris,33:36:00,9:07:12,0,1,4,Kelp,6-Nov-16,2013,Spring_2013
6-Nov-13,3,Bientangs Cave,3_Bientangs Cave_Spring_2013,-34.4195,19.245,100,Speckled klipfish,Clinus venustris,33:36:00,9:07:12,1,1,4,Kelp,6-Nov-16,2013,Spring_2013
6-Nov-13,3,Bientangs Cave,3_Bientangs Cave_Spring_2013,-34.4195,19.245,100,Speckled klipfish,Clinus venustris,2:24,9:36:00,3.02,1,4,Kelp,6-Nov-16,2013,Spring_2013
6-Nov-13,3,Bientangs Cave,3_Bientangs Cave_Spring_2013,-34.4195,19.245,100,Speckled klipfish,Clinus venustris,57:36:00,17:31:12,4.35,1,4,Kelp,6-Nov-16,2013,Spring_2013
6-Nov-13,3,Bientangs Cave,3_Bientangs Cave_Spring_2013,-34.4195,19.245,100,Speckled klipfish,Clinus venustris,33:36:00,9:07:12,5,1,4,Kelp,6-Nov-16,2013,Spring_2013
6-Nov-13,3,Bientangs Cave,3_Bientangs Cave_Spring_2013,-34.4195,19.245,100,Speckled klipfish,Clinus venustris,0:00,22:33:36,13.56,1,4,Kelp,6-Nov-16,2013,Spring_2013
6-Nov-13,3,Bientangs Cave,3_Bientangs Cave_Spring_2013,-34.4195,19.245,100,Speckled klipfish,Clinus venustris,33:36:00,9:07:12,14,1,4,Kelp,6-Nov-16,2013,Spring_2013
6-Nov-13,3,Bientangs Cave,3_Bientangs Cave_Spring_2013,-34.4195,19.245,100,Speckled klipfish,Clinus venustris,33:36:00,9:07:12,15,1,4,Kelp,6-Nov-16,2013,Spring_2013
6-Nov-13,3,Bientangs Cave,3_Bientangs Cave_Spring_2013,-34.4195,19.245,100,Speckled klipfish,Clinus venustris,33:36:00,9:07:12,16,1,4,Kelp,6-Nov-16,2013,Spring_2013
6-Nov-13,3,Bientangs Cave,3_Bientangs Cave_Spring_2013,-34.4195,19.245,100,Speckled klipfish,Clinus venustris,9:36,18:43:12,20.4,1,4,Kelp,6-Nov-16,2013,Spring_2013
6-Nov-13,3,Bientangs Cave,3_Bientangs Cave_Spring_2013,-34.4195,19.245,100,Speckled klipfish,Clinus venustris,57:36:00,11:31:12,21.1,1,4,Kelp,6-Nov-16,2013,Spring_2013
6-Nov-13,3,Bientangs Cave,3_Bientangs Cave_Spring_2013,-34.4195,19.245,100,Speckled klipfish,Clinus venustris,33:36:00,9:07:12,22,1,4,Kelp,6-Nov-16,2013,Spring_2013
6-Nov-13,3,Bientangs Cave,3_Bientangs Cave_Spring_2013,-34.4195,19.245,100,Speckled klipfish,Clinus venustris,33:36:00,9:07:12,25,1,4,Kelp,6-Nov-16,2013,Spring_2013
6-Nov-13,3,Bientangs Cave,3_Bientangs Cave_Spring_2013,-34.4195,19.245,100,Puffadder Shyshark,Haplobepharus ewardsii,31:12:00,,4.48,1,4,Kelp,6-Nov-16,2013,Spring_2013
6-Nov-13,3,Bientangs Cave,3_Bientangs Cave_Spring_2013,-34.4195,19.245,100,Puffadder Shyshark,Haplobepharus ewardsii,26:24:00,,8.06,1,4,Kelp,6-Nov-16,2013,Spring_2013
6-Nov-13,3,Bientangs Cave,3_Bientangs Cave_Spring_2013,-34.4195,19.245,100,Puffadder Shyshark,Haplobepharus ewardsii,0:00,,9,1,4,Kelp,6-Nov-16,2013,Spring_2013
6-Nov-13,3,Bientangs Cave,3_Bientangs Cave_Spring_2013,-34.4195,19.245,100,Puffadder Shyshark,Haplobepharus ewardsii,28:48:00,,13.27,1,4,Kelp,6-Nov-16,2013,Spring_2013
6-Nov-13,3,Bientangs Cave,3_Bientangs Cave_Spring_2013,-34.4195,19.245,100,Puffadder Shyshark,Haplobepharus ewardsii,0:00,,25,1,4,Kelp,6-Nov-16,2013,Spring_2013
6-Nov-13,3,Bientangs Cave,3_Bientangs Cave_Spring_2013,-34.4195,19.245,100,Puffadder Shyshark,Haplobepharus ewardsii,26:24:00,,31.56,1,4,Kelp,6-Nov-16,2013,Spring_2013
6-Nov-13,3,Bientangs Cave,3_Bientangs Cave_Spring_2013,-34.4195,19.245,100,Puffadder Shyshark,Haplobepharus ewardsii,0:00,,32,1,4,Kelp,6-Nov-16,2013,Spring_2013
6-Nov-13,3,Bientangs Cave,3_Bientangs Cave_Spring_2013,-34.4195,19.245,100,Puffadder Shyshark,Haplobepharus ewardsii,9:36,,33.34,1,4,Kelp,6-Nov-16,2013,Spring_2013
6-Nov-13,3,Bientangs Cave,3_Bientangs Cave_Spring_2013,-34.4195,19.245,100,Puffadder Shyshark,Haplobepharus ewardsii,4:48,20:38:24,5.48,1,4,Kelp,6-Nov-16,2013,Spring_2013
6-Nov-13,3,Bientangs Cave,3_Bientangs Cave_Spring_2013,-34.4195,19.245,100,Puffadder Shyshark,Haplobepharus ewardsii,33:36:00,9:07:12,6,1,4,Kelp,6-Nov-16,2013,Spring_2013
6-Nov-13,3,Bientangs Cave,3_Bientangs Cave_Spring_2013,-34.4195,19.245,100,Puffadder Shyshark,Haplobepharus ewardsii,45:36:00,22:19:12,9.55,1,4,Kelp,6-Nov-16,2013,Spring_2013
6-Nov-13,3,Bientangs Cave,3_Bientangs Cave_Spring_2013,-34.4195,19.245,100,Dark Shyshark,Haplobepharus pictus,33:36:00,9:07:12,17,1,4,Kelp,6-Nov-16,2013,Spring_2013
6-Nov-13,3,Bientangs Cave,3_Bientangs Cave_Spring_2013,-34.4195,19.245,100,Dark Shyshark,Haplobepharus pictus,33:36:00,9:07:12,18,1,4,Kelp,6-Nov-16,2013,Spring_2013
6-Nov-13,3,Bientangs Cave,3_Bientangs Cave_Spring_2013,-34.4195,19.245,100,Dark Shyshark,Haplobepharus pictus,0:00,10:33:36,19.06,1,4,Kelp,6-Nov-16,2013,Spring_2013
6-Nov-13,3,Bientangs Cave,3_Bientangs Cave_Spring_2013,-34.4195,19.245,100,Dark Shyshark,Haplobepharus pictus,33:36:00,9:07:12,20,1,4,Kelp,6-Nov-16,2013,Spring_2013
6-Nov-13,3,Bientangs Cave,3_Bientangs Cave_Spring_2013,-34.4195,19.245,100,Dark Shyshark,Haplobepharus pictus,33:36:00,9:07:12,21,1,4,Kelp,6-Nov-16,2013,Spring_2013
6-Nov-13,3,Bientangs Cave,3_Bientangs Cave_Spring_2013,-34.4195,19.245,100,Dark Shyshark,Haplobepharus pictus,12:00,17:45:36,23.36,1,4,Kelp,6-Nov-16,2013,Spring_2013
6-Nov-13,3,Bientangs Cave,3_Bientangs Cave_Spring_2013,-34.4195,19.245,100,Dark Shyshark,Haplobepharus pictus,33:36:00,9:07:12,24,1,4,Kelp,6-Nov-16,2013,Spring_2013
6-Nov-13,3,Bientangs Cave,3_Bientangs Cave_Spring_2013,-34.4195,19.245,100,Dark Shyshark,Haplobepharus pictus,33:36:00,9:07:12,25,1,4,Kelp,6-Nov-16,2013,Spring_2013
6-Nov-13,3,Bientangs Cave,3_Bientangs Cave_Spring_2013,-34.4195,19.245,100,Dark Shyshark,Haplobepharus pictus,33:36:00,9:07:12,26,1,4,Kelp,6-Nov-16,2013,Spring_2013
6-Nov-13,3,Bientangs Cave,3_Bientangs Cave_Spring_2013,-34.4195,19.245,100,Puffadder Shyshark,Haplobepharus pictus,14:24,10:48:00,16.07,1,4,Kelp,6-Nov-16,2013,Spring_2013
