sample_id_2020,area,area_sub,year,habitat,depth,species,max_n,sampling_period,latitude,longitude,sample_id_2017
1,TMNP,BOULDERS,2012,REEF,6,Cheilodactylus fasciatus,1,Spring_summer_2012,NA,NA,108
1,TMNP,BOULDERS,2012,REEF,6,Chirodactylus brachydactylus,1,Spring_summer_2012,NA,NA,108
1,TMNP,BOULDERS,2012,REEF,6,Chrysoblephus laticeps,2,Spring_summer_2012,NA,NA,108
1,TMNP,BOULDERS,2012,REEF,6,Clinus superciliosus,1,Spring_summer_2012,NA,NA,108
1,TMNP,BOULDERS,2012,REEF,6,Diplodus capensis,5,Spring_summer_2012,NA,NA,108
1,TMNP,BOULDERS,2012,REEF,6,Eptatretus hexatrema,1,Spring_summer_2012,NA,NA,108
1,TMNP,BOULDERS,2012,REEF,6,Galeichthys feliceps,2,Spring_summer_2012,NA,NA,108
1,TMNP,BOULDERS,2012,REEF,6,Haploblepharus edwardsii,2,Spring_summer_2012,NA,NA,108
1,TMNP,BOULDERS,2012,REEF,6,Haploblepharus pictus,3,Spring_summer_2012,NA,NA,108
1,TMNP,BOULDERS,2012,REEF,6,Pachymetopon blochii,4,Spring_summer_2012,NA,NA,108
1,TMNP,BOULDERS,2012,REEF,6,Petrus rupestris,2,Spring_summer_2012,NA,NA,108
1,TMNP,BOULDERS,2012,REEF,6,Poroderma africanum,4,Spring_summer_2012,NA,NA,108
1,TMNP,BOULDERS,2012,REEF,6,Poroderma pantherinum,2,Spring_summer_2012,NA,NA,108
1,TMNP,BOULDERS,2012,KELP,12,Boopsoidea inornata,9,Spring_summer_2012,NA,NA,109
1,TMNP,BOULDERS,2012,KELP,12,Chirodactylus brachydactylus,2,Spring_summer_2012,NA,NA,109
1,TMNP,BOULDERS,2012,KELP,12,Chrysoblephus laticeps,3,Spring_summer_2012,NA,NA,109
1,TMNP,BOULDERS,2012,KELP,12,Clinus superciliosus,1,Spring_summer_2012,NA,NA,109
1,TMNP,BOULDERS,2012,KELP,12,Dichistius capensis,1,Spring_summer_2012,NA,NA,109
1,TMNP,BOULDERS,2012,KELP,12,Diplodus capensis,2,Spring_summer_2012,NA,NA,109
1,TMNP,BOULDERS,2012,KELP,12,Haploblepharus edwardsii,2,Spring_summer_2012,NA,NA,109
1,TMNP,BOULDERS,2012,KELP,12,Haploblepharus pictus,1,Spring_summer_2012,NA,NA,109
1,TMNP,BOULDERS,2012,KELP,12,Pachymetopon aeneum,2,Spring_summer_2012,NA,NA,109
1,TMNP,BOULDERS,2012,KELP,12,Pachymetopon blochii,29,Spring_summer_2012,NA,NA,109
1,TMNP,BOULDERS,2012,KELP,12,Poroderma africanum,2,Spring_summer_2012,NA,NA,109
1,TMNP,BOULDERS,2012,KELP,12,Sarpa salpa,49,Spring_summer_2012,NA,NA,109
1,TMNP,BOULDERS,2012,KELP,13,Boopsoidea inornata,4,Spring_summer_2012,NA,NA,110
1,TMNP,BOULDERS,2012,KELP,13,Chrysoblephus laticeps,1,Spring_summer_2012,NA,NA,110
1,TMNP,BOULDERS,2012,KELP,13,Eptatretus hexatrema,1,Spring_summer_2012,NA,NA,110
1,TMNP,BOULDERS,2012,KELP,13,Gymnocrotaphus curvidens,1,Spring_summer_2012,NA,NA,110
1,TMNP,BOULDERS,2012,KELP,13,Haploblepharus pictus,1,Spring_summer_2012,NA,NA,110
1,TMNP,BOULDERS,2012,KELP,13,Pachymetopon blochii,4,Spring_summer_2012,NA,NA,110
1,TMNP,BOULDERS,2012,KELP,13,Poroderma africanum,1,Spring_summer_2012,NA,NA,110
1,TMNP,BOULDERS,2012,KELP,5,Chrysoblephus laticeps,2,Spring_summer_2012,NA,NA,111
1,TMNP,BOULDERS,2012,KELP,5,Clinus superciliosus,1,Spring_summer_2012,NA,NA,111
1,TMNP,BOULDERS,2012,KELP,5,Eptatretus hexatrema,2,Spring_summer_2012,NA,NA,111
1,TMNP,BOULDERS,2012,KELP,5,Haploblepharus pictus,3,Spring_summer_2012,NA,NA,111
1,TMNP,BOULDERS,2012,KELP,5,Pachymetopon blochii,4,Spring_summer_2012,NA,NA,111
1,TMNP,BOULDERS,2012,KELP,5,Poroderma africanum,1,Spring_summer_2012,NA,NA,111
1,TMNP,CASTLE ROCKS,2012,KELP,6,Chirodactylus brachydactylus,2,Spring_summer_2012,NA,NA,112
1,TMNP,CASTLE ROCKS,2012,KELP,6,Clinus superciliosus,1,Spring_summer_2012,NA,NA,112
1,TMNP,CASTLE ROCKS,2012,KELP,6,Haploblepharus edwardsii,3,Spring_summer_2012,NA,NA,112
1,TMNP,CASTLE ROCKS,2012,KELP,6,Haploblepharus pictus,2,Spring_summer_2012,NA,NA,112
1,TMNP,CASTLE ROCKS,2012,KELP,6,Pachymetopon aeneum,1,Spring_summer_2012,NA,NA,112
1,TMNP,CASTLE ROCKS,2012,KELP,6,Pachymetopon blochii,6,Spring_summer_2012,NA,NA,112
1,TMNP,CASTLE ROCKS,2012,REEF,7,Boopsoidea inornata,12,Spring_summer_2012,NA,NA,113
1,TMNP,CASTLE ROCKS,2012,REEF,7,Cheilodactylus fasciatus,1,Spring_summer_2012,NA,NA,113
1,TMNP,CASTLE ROCKS,2012,REEF,7,Chirodactylus brachydactylus,2,Spring_summer_2012,NA,NA,113
1,TMNP,CASTLE ROCKS,2012,REEF,7,Chrysoblephus laticeps,2,Spring_summer_2012,NA,NA,113
1,TMNP,CASTLE ROCKS,2012,REEF,7,Clinus superciliosus,1,Spring_summer_2012,NA,NA,113
1,TMNP,CASTLE ROCKS,2012,REEF,7,Diplodus capensis,2,Spring_summer_2012,NA,NA,113
1,TMNP,CASTLE ROCKS,2012,REEF,7,Eptatretus hexatrema,1,Spring_summer_2012,NA,NA,113
1,TMNP,CASTLE ROCKS,2012,REEF,7,Galeichthys feliceps,1,Spring_summer_2012,NA,NA,113
1,TMNP,CASTLE ROCKS,2012,REEF,7,Gymnocrotaphus curvidens,1,Spring_summer_2012,NA,NA,113
1,TMNP,CASTLE ROCKS,2012,REEF,7,Haploblepharus edwardsii,3,Spring_summer_2012,NA,NA,113
1,TMNP,CASTLE ROCKS,2012,REEF,7,Haploblepharus pictus,2,Spring_summer_2012,NA,NA,113
1,TMNP,CASTLE ROCKS,2012,REEF,7,Pachymetopon aeneum,1,Spring_summer_2012,NA,NA,113
1,TMNP,CASTLE ROCKS,2012,REEF,7,Pachymetopon blochii,5,Spring_summer_2012,NA,NA,113
1,TMNP,CASTLE ROCKS,2012,REEF,7,Parascorpis typus,2,Spring_summer_2012,NA,NA,113
1,TMNP,CASTLE ROCKS,2012,REEF,7,Petrus rupestris,1,Spring_summer_2012,NA,NA,113
1,TMNP,CASTLE ROCKS,2012,REEF,7,Poroderma africanum,1,Spring_summer_2012,NA,NA,113
1,TMNP,CASTLE ROCKS,2012,REEF,7,Spondyliosoma emarginatum,1,Spring_summer_2012,NA,NA,113
1,TMNP,CASTLE ROCKS,2012,REEF,7,Chrysoblephus laticeps,1,Spring_summer_2012,NA,NA,114
1,TMNP,CASTLE ROCKS,2012,REEF,7,Clinus superciliosus,1,Spring_summer_2012,NA,NA,114
1,TMNP,CASTLE ROCKS,2012,REEF,7,Haploblepharus edwardsii,3,Spring_summer_2012,NA,NA,114
1,TMNP,CASTLE ROCKS,2012,REEF,7,Haploblepharus pictus,1,Spring_summer_2012,NA,NA,114
1,TMNP,CASTLE ROCKS,2012,REEF,7,Pachymetopon aeneum,2,Spring_summer_2012,NA,NA,114
1,TMNP,CASTLE ROCKS,2012,REEF,7,Pachymetopon blochii,10,Spring_summer_2012,NA,NA,114
1,TMNP,CASTLE ROCKS,2012,REEF,7,Petrus rupestris,1,Spring_summer_2012,NA,NA,114
1,TMNP,CASTLE ROCKS,2012,REEF,7,Poroderma africanum,3,Spring_summer_2012,NA,NA,114
1,TMNP,CASTLE ROCKS,2012,REEF,7,Poroderma pantherinum,1,Spring_summer_2012,NA,NA,114
1,TMNP,CASTLE ROCKS,2012,REEF,7,Rhabdosargus globiceps,1,Spring_summer_2012,NA,NA,114
1,TMNP,CASTLE ROCKS,2012,REEF,14,Caffrogobius nudiceps,1,Spring_summer_2012,NA,NA,115
1,TMNP,CASTLE ROCKS,2012,REEF,14,Chirodactylus brachydactylus,1,Spring_summer_2012,NA,NA,115
1,TMNP,CASTLE ROCKS,2012,REEF,14,Chrysoblephus laticeps,3,Spring_summer_2012,NA,NA,115
1,TMNP,CASTLE ROCKS,2012,REEF,14,Clinus superciliosus,1,Spring_summer_2012,NA,NA,115
1,TMNP,CASTLE ROCKS,2012,REEF,14,Dichistius capensis,2,Spring_summer_2012,NA,NA,115
1,TMNP,CASTLE ROCKS,2012,REEF,14,Galeichthys feliceps,2,Spring_summer_2012,NA,NA,115
1,TMNP,CASTLE ROCKS,2012,REEF,14,Haploblepharus edwardsii,3,Spring_summer_2012,NA,NA,115
1,TMNP,CASTLE ROCKS,2012,REEF,14,Pachymetopon blochii,2,Spring_summer_2012,NA,NA,115
1,TMNP,CASTLE ROCKS,2012,REEF,14,Parascorpis typus,1,Spring_summer_2012,NA,NA,115
1,TMNP,CASTLE ROCKS,2012,REEF,14,Poroderma africanum,8,Spring_summer_2012,NA,NA,115
1,TMNP,CASTLE ROCKS,2012,REEF,14,Poroderma pantherinum,1,Spring_summer_2012,NA,NA,115
1,TMNP,CASTLE ROCKS,2012,REEF,14,Spondyliosoma emarginatum,1,Spring_summer_2012,NA,NA,115
1,TMNP,CASTLE ROCKS,2012,REEF,14,Trachurus capensis,76,Spring_summer_2012,NA,NA,115
1,TMNP,CASTLE ROCKS,2012,REEF,14,Triakis megalopterus,1,Spring_summer_2012,NA,NA,115
1,TMNP,PAULSBERG,2012,REEF,16,Haploblepharus edwardsii,2,Spring_summer_2012,NA,NA,116
1,TMNP,PAULSBERG,2012,REEF,16,Haploblepharus pictus,1,Spring_summer_2012,NA,NA,116
1,TMNP,PAULSBERG,2012,REEF,16,Poroderma africanum,1,Spring_summer_2012,NA,NA,116
1,TMNP,PAULSBERG,2012,REEF,15,Cheilodactylus fasciatus,1,Spring_summer_2012,NA,NA,117
1,TMNP,PAULSBERG,2012,REEF,15,Chirodactylus brachydactylus,1,Spring_summer_2012,NA,NA,117
1,TMNP,PAULSBERG,2012,REEF,15,Chrysoblephus laticeps,2,Spring_summer_2012,NA,NA,117
1,TMNP,PAULSBERG,2012,REEF,15,Clinus superciliosus,1,Spring_summer_2012,NA,NA,117
1,TMNP,PAULSBERG,2012,REEF,15,Galeichthys feliceps,1,Spring_summer_2012,NA,NA,117
1,TMNP,PAULSBERG,2012,REEF,15,Galeorhinus galeus,1,Spring_summer_2012,NA,NA,117
1,TMNP,PAULSBERG,2012,REEF,15,Haploblepharus edwardsii,2,Spring_summer_2012,NA,NA,117
1,TMNP,PAULSBERG,2012,REEF,15,Haploblepharus pictus,2,Spring_summer_2012,NA,NA,117
1,TMNP,PAULSBERG,2012,REEF,15,Pachymetopon aeneum,2,Spring_summer_2012,NA,NA,117
1,TMNP,PAULSBERG,2012,REEF,15,Pachymetopon blochii,49,Spring_summer_2012,NA,NA,117
1,TMNP,PAULSBERG,2012,REEF,15,Parascorpis typus,1,Spring_summer_2012,NA,NA,117
1,TMNP,PAULSBERG,2012,REEF,15,Poroderma africanum,3,Spring_summer_2012,NA,NA,117
1,TMNP,PAULSBERG,2012,REEF,15,Poroderma pantherinum,1,Spring_summer_2012,NA,NA,117
1,TMNP,PAULSBERG,2012,REEF,15,Spondyliosoma emarginatum,1,Spring_summer_2012,NA,NA,117
1,TMNP,PAULSBERG,2012,REEF,19,Caffrogobius nudiceps,1,Spring_summer_2012,NA,NA,118
1,TMNP,PAULSBERG,2012,REEF,19,Cheilodactylus fasciatus,1,Spring_summer_2012,NA,NA,118
1,TMNP,PAULSBERG,2012,REEF,19,Chirodactylus brachydactylus,1,Spring_summer_2012,NA,NA,118
1,TMNP,PAULSBERG,2012,REEF,19,Chrysoblephus laticeps,5,Spring_summer_2012,NA,NA,118
1,TMNP,PAULSBERG,2012,REEF,19,Clinus superciliosus,1,Spring_summer_2012,NA,NA,118
1,TMNP,PAULSBERG,2012,REEF,19,Haploblepharus edwardsii,3,Spring_summer_2012,NA,NA,118
1,TMNP,PAULSBERG,2012,REEF,19,Pachymetopon blochii,13,Spring_summer_2012,NA,NA,118
1,TMNP,PAULSBERG,2012,REEF,19,Parascorpis typus,1,Spring_summer_2012,NA,NA,118
1,TMNP,PAULSBERG,2012,REEF,19,Poroderma africanum,2,Spring_summer_2012,NA,NA,118
1,TMNP,PAULSBERG,2012,REEF,19,Poroderma pantherinum,2,Spring_summer_2012,NA,NA,118
1,TMNP,PAULSBERG,2012,REEF,19,Pterogymnus laniarius,1,Spring_summer_2012,NA,NA,118
1,TMNP,PAULSBERG,2012,REEF,19,Rhabdosargus globiceps,1,Spring_summer_2012,NA,NA,118
1,TMNP,PAULSBERG,2012,REEF,19,Spondyliosoma emarginatum,6,Spring_summer_2012,NA,NA,118
1,TMNP,PAULSBERG,2012,REEF,19,Trachurus capensis,22,Spring_summer_2012,NA,NA,118
1,TMNP,PAULSBERG,2012,REEF,19,Triakis megalopterus,1,Spring_summer_2012,NA,NA,118
1,TMNP,PAULSBERG,2012,REEF,17,Cheilodactylus fasciatus,2,Spring_summer_2012,NA,NA,119
1,TMNP,PAULSBERG,2012,REEF,17,Chirodactylus brachydactylus,3,Spring_summer_2012,NA,NA,119
1,TMNP,PAULSBERG,2012,REEF,17,Chrysoblephus laticeps,2,Spring_summer_2012,NA,NA,119
1,TMNP,PAULSBERG,2012,REEF,17,Clinus superciliosus,1,Spring_summer_2012,NA,NA,119
1,TMNP,PAULSBERG,2012,REEF,17,Haploblepharus edwardsii,3,Spring_summer_2012,NA,NA,119
1,TMNP,PAULSBERG,2012,REEF,17,Haploblepharus pictus,1,Spring_summer_2012,NA,NA,119
1,TMNP,PAULSBERG,2012,REEF,17,Pachymetopon blochii,10,Spring_summer_2012,NA,NA,119
1,TMNP,PAULSBERG,2012,REEF,17,Parascorpis typus,3,Spring_summer_2012,NA,NA,119
1,TMNP,ST_JAMES,2012,REEF,18,Haploblepharus edwardsii,4,Spring_summer_2012,NA,NA,120
1,TMNP,ST_JAMES,2012,REEF,18,Haploblepharus pictus,1,Spring_summer_2012,NA,NA,120
1,TMNP,ST_JAMES,2012,REEF,18,Poroderma africanum,1,Spring_summer_2012,NA,NA,120
1,TMNP,ST_JAMES,2012,REEF,18,Poroderma pantherinum,1,Spring_summer_2012,NA,NA,120
1,TMNP,ST_JAMES,2012,REEF,18,Pterogymnus laniarius,1,Spring_summer_2012,NA,NA,120
1,TMNP,ST_JAMES,2012,REEF,18,Spondyliosoma emarginatum,8,Spring_summer_2012,NA,NA,120
1,TMNP,ST_JAMES,2012,REEF,18,Triakis megalopterus,1,Spring_summer_2012,NA,NA,120
1,TMNP,ST_JAMES,2012,REEF,22,Cheilodactylus fasciatus,1,Spring_summer_2012,NA,NA,121
1,TMNP,ST_JAMES,2012,REEF,22,Chrysoblephus laticeps,2,Spring_summer_2012,NA,NA,121
1,TMNP,ST_JAMES,2012,REEF,22,Haploblepharus edwardsii,4,Spring_summer_2012,NA,NA,121
1,TMNP,ST_JAMES,2012,REEF,22,Pachymetopon blochii,3,Spring_summer_2012,NA,NA,121
1,TMNP,ST_JAMES,2012,REEF,22,Pterogymnus laniarius,8,Spring_summer_2012,NA,NA,121
1,TMNP,ST_JAMES,2012,REEF,22,Spondyliosoma emarginatum,18,Spring_summer_2012,NA,NA,121
1,TMNP,ST_JAMES,2012,REEF,21,Cheilodactylus fasciatus,4,Spring_summer_2012,NA,NA,122
1,TMNP,ST_JAMES,2012,REEF,21,Chrysoblephus laticeps,6,Spring_summer_2012,NA,NA,122
1,TMNP,ST_JAMES,2012,REEF,21,Clinus superciliosus,1,Spring_summer_2012,NA,NA,122
1,TMNP,ST_JAMES,2012,REEF,21,Gymnocrotaphus curvidens,1,Spring_summer_2012,NA,NA,122
1,TMNP,ST_JAMES,2012,REEF,21,Haploblepharus edwardsii,2,Spring_summer_2012,NA,NA,122
1,TMNP,ST_JAMES,2012,REEF,21,Haploblepharus pictus,1,Spring_summer_2012,NA,NA,122
1,TMNP,ST_JAMES,2012,REEF,21,Oplegnathus conwayi,1,Spring_summer_2012,NA,NA,122
1,TMNP,ST_JAMES,2012,REEF,21,Pachymetopon blochii,4,Spring_summer_2012,NA,NA,122
1,TMNP,ST_JAMES,2012,REEF,21,Parascorpis typus,1,Spring_summer_2012,NA,NA,122
1,TMNP,ST_JAMES,2012,REEF,21,Pterogymnus laniarius,2,Spring_summer_2012,NA,NA,122
1,TMNP,ST_JAMES,2012,REEF,21,Spondyliosoma emarginatum,51,Spring_summer_2012,NA,NA,122
1,TMNP,ST_JAMES,2012,REEF,21,Triakis megalopterus,1,Spring_summer_2012,NA,NA,122
1,TMNP,ST_JAMES,2012,REEF,12,Cheilodactylus fasciatus,1,Spring_summer_2012,NA,NA,123
1,TMNP,ST_JAMES,2012,REEF,12,Chirodactylus brachydactylus,2,Spring_summer_2012,NA,NA,123
1,TMNP,ST_JAMES,2012,REEF,12,Chrysoblephus laticeps,1,Spring_summer_2012,NA,NA,123
1,TMNP,ST_JAMES,2012,REEF,12,Gymnocrotaphus curvidens,1,Spring_summer_2012,NA,NA,123
1,TMNP,ST_JAMES,2012,REEF,12,Pachymetopon blochii,28,Spring_summer_2012,NA,NA,123
1,TMNP,ST_JAMES,2012,REEF,12,Spondyliosoma emarginatum,1,Spring_summer_2012,NA,NA,123
1,TMNP,BOULDERS,2012,REEF,15,Chirodactylus brachydactylus,1,Spring_summer_2012,NA,NA,124
1,TMNP,BOULDERS,2012,REEF,15,Chirodactylus grandis,1,Spring_summer_2012,NA,NA,124
1,TMNP,BOULDERS,2012,REEF,15,Chrysoblephus laticeps,1,Spring_summer_2012,NA,NA,124
1,TMNP,BOULDERS,2012,REEF,15,Clinus superciliosus,1,Spring_summer_2012,NA,NA,124
1,TMNP,BOULDERS,2012,REEF,15,Dichistius capensis,5,Spring_summer_2012,NA,NA,124
1,TMNP,BOULDERS,2012,REEF,15,Diplodus hottentotus,1,Spring_summer_2012,NA,NA,124
1,TMNP,BOULDERS,2012,REEF,15,Galeichthys feliceps,2,Spring_summer_2012,NA,NA,124
1,TMNP,BOULDERS,2012,REEF,15,Gymnocrotaphus curvidens,3,Spring_summer_2012,NA,NA,124
1,TMNP,BOULDERS,2012,REEF,15,Haploblepharus edwardsii,2,Spring_summer_2012,NA,NA,124
1,TMNP,BOULDERS,2012,REEF,15,Haploblepharus pictus,1,Spring_summer_2012,NA,NA,124
1,TMNP,BOULDERS,2012,REEF,15,Oplegnathus conwayi,3,Spring_summer_2012,NA,NA,124
1,TMNP,BOULDERS,2012,REEF,15,Pachymetopon blochii,11,Spring_summer_2012,NA,NA,124
1,TMNP,BOULDERS,2012,REEF,15,Poroderma africanum,2,Spring_summer_2012,NA,NA,124
1,TMNP,BOULDERS,2012,REEF,15,Poroderma pantherinum,1,Spring_summer_2012,NA,NA,124
1,TMNP,BOULDERS,2012,REEF,15,Spondyliosoma emarginatum,1,Spring_summer_2012,NA,NA,124
1,TMNP,BOULDERS,2012,REEF,15,Chirodactylus brachydactylus,1,Spring_summer_2012,NA,NA,125
1,TMNP,BOULDERS,2012,REEF,15,Chrysoblephus laticeps,4,Spring_summer_2012,NA,NA,125
1,TMNP,BOULDERS,2012,REEF,15,Clinus superciliosus,1,Spring_summer_2012,NA,NA,125
1,TMNP,BOULDERS,2012,REEF,15,Gymnocrotaphus curvidens,1,Spring_summer_2012,NA,NA,125
1,TMNP,BOULDERS,2012,REEF,15,Haploblepharus edwardsii,1,Spring_summer_2012,NA,NA,125
1,TMNP,BOULDERS,2012,REEF,15,Pachymetopon blochii,17,Spring_summer_2012,NA,NA,125
1,TMNP,BOULDERS,2012,REEF,15,Poroderma africanum,2,Spring_summer_2012,NA,NA,125
1,TMNP,BOULDERS,2012,REEF,15,Poroderma pantherinum,1,Spring_summer_2012,NA,NA,125
1,TMNP,BOULDERS,2012,REEF,15,Rhabdosargus globiceps,2,Spring_summer_2012,NA,NA,125
1,TMNP,BOULDERS,2012,REEF,15,Spondyliosoma emarginatum,5,Spring_summer_2012,NA,NA,125
1,TMNP,BOULDERS,2012,REEF,16,Cheilodactylus fasciatus,1,Spring_summer_2012,NA,NA,126
1,TMNP,BOULDERS,2012,REEF,16,Chirodactylus brachydactylus,1,Spring_summer_2012,NA,NA,126
1,TMNP,BOULDERS,2012,REEF,16,Chrysoblephus laticeps,4,Spring_summer_2012,NA,NA,126
1,TMNP,BOULDERS,2012,REEF,16,Clinus superciliosus,1,Spring_summer_2012,NA,NA,126
1,TMNP,BOULDERS,2012,REEF,16,Haploblepharus edwardsii,1,Spring_summer_2012,NA,NA,126
1,TMNP,BOULDERS,2012,REEF,16,Pachymetopon blochii,40,Spring_summer_2012,NA,NA,126
1,TMNP,BOULDERS,2012,REEF,16,Poroderma africanum,1,Spring_summer_2012,NA,NA,126
1,TMNP,BOULDERS,2012,REEF,16,Spondyliosoma emarginatum,4,Spring_summer_2012,NA,NA,126
1,TMNP,BOULDERS,2012,REEF,15,Chrysoblephus laticeps,1,Spring_summer_2012,NA,NA,127
1,TMNP,BOULDERS,2012,REEF,15,Clinus superciliosus,2,Spring_summer_2012,NA,NA,127
1,TMNP,BOULDERS,2012,REEF,15,Haploblepharus edwardsii,2,Spring_summer_2012,NA,NA,127
1,TMNP,BOULDERS,2012,REEF,15,Pachymetopon blochii,4,Spring_summer_2012,NA,NA,127
1,TMNP,BOULDERS,2012,REEF,15,Poroderma africanum,2,Spring_summer_2012,NA,NA,127
1,TMNP,BOULDERS,2012,REEF,15,Poroderma pantherinum,1,Spring_summer_2012,NA,NA,127
1,TMNP,BOULDERS,2012,REEF,15,Spondyliosoma emarginatum,8,Spring_summer_2012,NA,NA,127
1,TMNP,BOULDERS,2012,REEF,15,Trachurus capensis,79,Spring_summer_2012,NA,NA,127
1,TMNP,CASTLE ROCKS,2012,REEF,20,Cheilodactylus fasciatus,1,Spring_summer_2012,NA,NA,128
1,TMNP,CASTLE ROCKS,2012,REEF,20,Chirodactylus brachydactylus,1,Spring_summer_2012,NA,NA,128
1,TMNP,CASTLE ROCKS,2012,REEF,20,Chirodactylus grandis,1,Spring_summer_2012,NA,NA,128
1,TMNP,CASTLE ROCKS,2012,REEF,20,Chrysoblephus laticeps,5,Spring_summer_2012,NA,NA,128
1,TMNP,CASTLE ROCKS,2012,REEF,20,Gymnocrotaphus curvidens,2,Spring_summer_2012,NA,NA,128
1,TMNP,CASTLE ROCKS,2012,REEF,20,Haploblepharus edwardsii,1,Spring_summer_2012,NA,NA,128
1,TMNP,CASTLE ROCKS,2012,REEF,20,Pachymetopon blochii,5,Spring_summer_2012,NA,NA,128
1,TMNP,CASTLE ROCKS,2012,REEF,20,Poroderma pantherinum,3,Spring_summer_2012,NA,NA,128
1,TMNP,CASTLE ROCKS,2012,REEF,20,Pterogymnus laniarius,2,Spring_summer_2012,NA,NA,128
1,TMNP,CASTLE ROCKS,2012,REEF,20,Spondyliosoma emarginatum,21,Spring_summer_2012,NA,NA,128
1,TMNP,CASTLE ROCKS,2012,REEF,14,Chirodactylus brachydactylus,1,Spring_summer_2012,NA,NA,129
1,TMNP,CASTLE ROCKS,2012,REEF,14,Chrysoblephus laticeps,2,Spring_summer_2012,NA,NA,129
1,TMNP,CASTLE ROCKS,2012,REEF,14,Galeichthys feliceps,2,Spring_summer_2012,NA,NA,129
1,TMNP,CASTLE ROCKS,2012,REEF,14,Gymnocrotaphus curvidens,1,Spring_summer_2012,NA,NA,129
1,TMNP,CASTLE ROCKS,2012,REEF,14,Pachymetopon blochii,22,Spring_summer_2012,NA,NA,129
1,TMNP,CASTLE ROCKS,2012,REEF,14,Poroderma africanum,2,Spring_summer_2012,NA,NA,129
1,TMNP,CASTLE ROCKS,2012,REEF,14,Poroderma pantherinum,3,Spring_summer_2012,NA,NA,129
1,TMNP,CASTLE ROCKS,2012,REEF,14,Trachurus capensis,42,Spring_summer_2012,NA,NA,129
1,TMNP,CASTLE ROCKS,2012,REEF,14,Triakis megalopterus,1,Spring_summer_2012,NA,NA,129
1,TMNP,CASTLE ROCKS,2012,REEF,5,Chrysoblephus laticeps,3,Spring_summer_2012,NA,NA,130
1,TMNP,CASTLE ROCKS,2012,REEF,5,Dasyatis brevicaudata,1,Spring_summer_2012,NA,NA,130
1,TMNP,CASTLE ROCKS,2012,REEF,5,Diplodus capensis,3,Spring_summer_2012,NA,NA,130
1,TMNP,CASTLE ROCKS,2012,REEF,5,Haploblepharus pictus,2,Spring_summer_2012,NA,NA,130
1,TMNP,CASTLE ROCKS,2012,REEF,5,Pachymetopon blochii,8,Spring_summer_2012,NA,NA,130
1,TMNP,CASTLE ROCKS,2012,REEF,5,Pomatomus saltatrix,1,Spring_summer_2012,NA,NA,130
1,TMNP,CASTLE ROCKS,2012,REEF,5,Rhabdosargus globiceps,5,Spring_summer_2012,NA,NA,130
1,TMNP,CASTLE ROCKS,2012,REEF,5,Argyrosomus japonicus,2,Spring_summer_2012,NA,NA,131
1,TMNP,CASTLE ROCKS,2012,REEF,5,Chrysoblephus laticeps,3,Spring_summer_2012,NA,NA,131
1,TMNP,CASTLE ROCKS,2012,REEF,5,Dasyatis brevicaudata,1,Spring_summer_2012,NA,NA,131
1,TMNP,CASTLE ROCKS,2012,REEF,5,Diplodus capensis,1,Spring_summer_2012,NA,NA,131
1,TMNP,CASTLE ROCKS,2012,REEF,5,Pachymetopon blochii,3,Spring_summer_2012,NA,NA,131
1,TMNP,CASTLE ROCKS,2012,REEF,5,Rhabdosargus globiceps,2,Spring_summer_2012,NA,NA,131
1,TMNP,CASTLE ROCKS,2012,REEF,7,Caffrogobius nudiceps,1,Spring_summer_2012,NA,NA,132
1,TMNP,CASTLE ROCKS,2012,REEF,7,Chirodactylus brachydactylus,1,Spring_summer_2012,NA,NA,132
1,TMNP,CASTLE ROCKS,2012,REEF,7,Chrysoblephus laticeps,4,Spring_summer_2012,NA,NA,132
1,TMNP,CASTLE ROCKS,2012,REEF,7,Clinus superciliosus,2,Spring_summer_2012,NA,NA,132
1,TMNP,CASTLE ROCKS,2012,REEF,7,Galeichthys feliceps,1,Spring_summer_2012,NA,NA,132
1,TMNP,CASTLE ROCKS,2012,REEF,7,Haploblepharus edwardsii,2,Spring_summer_2012,NA,NA,132
1,TMNP,CASTLE ROCKS,2012,REEF,7,Myliobatis aquila,2,Spring_summer_2012,NA,NA,132
1,TMNP,CASTLE ROCKS,2012,REEF,7,Pachymetopon blochii,6,Spring_summer_2012,NA,NA,132
1,TMNP,CASTLE ROCKS,2012,REEF,7,Poroderma pantherinum,1,Spring_summer_2012,NA,NA,132
1,TMNP,CASTLE ROCKS,2012,REEF,7,Sarpa salpa,42,Spring_summer_2012,NA,NA,132
1,TMNP,CASTLE ROCKS,2012,REEF,7,Spondyliosoma emarginatum,3,Spring_summer_2012,NA,NA,132
1,TMNP,PAULSBERG,2012,KELP,8,Boopsoidea inornata,5,Spring_summer_2012,NA,NA,133
1,TMNP,PAULSBERG,2012,KELP,8,Chirodactylus brachydactylus,1,Spring_summer_2012,NA,NA,133
1,TMNP,PAULSBERG,2012,KELP,8,Chrysoblephus laticeps,4,Spring_summer_2012,NA,NA,133
1,TMNP,PAULSBERG,2012,KELP,8,Clinus superciliosus,1,Spring_summer_2012,NA,NA,133
1,TMNP,PAULSBERG,2012,KELP,8,Diplodus capensis,3,Spring_summer_2012,NA,NA,133
1,TMNP,PAULSBERG,2012,KELP,8,Galeichthys feliceps,2,Spring_summer_2012,NA,NA,133
